,LC_R,Rolandic_Oper_R,Occipital_Inf_R,Cerebellum_3_R,Raphe_D,Precuneus_R,Lingual_R,Vermis_6,Frontal_Inf_Orb_2_R,Thal_PuM_L,Temporal_Pole_Mid_R,SN_pc_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Parietal_Inf_L,Heschl_L,Thal_AV_L,ParaHippocampal_L,Precentral_L,Parietal_Inf_R,OFClat_R,Temporal_Inf_L,ACC_sub_R,Rolandic_Oper_L,Hippocampus_L,Raphe_M,Angular_L,Temporal_Pole_Sup_R,Temporal_Inf_R,ACC_pre_L,Calcarine_R,ACC_sup_L,Vermis_9,Temporal_Mid_R,Thal_VA_R,OFCant_L,Hippocampus_R,Putamen_R,OFClat_L,OFCmed_R,LC_L,Thal_PuL_L,Heschl_R,Frontal_Inf_Oper_L,Calcarine_L,Frontal_Inf_Tri_L,OFCmed_L,Thal_PuM_R,Insula_L,Cerebellum_9_L,Thal_Re_R,Supp_Motor_Area_L,Vermis_3,N_Acc_L,ACC_sub_L,Thal_VPL_L,Cerebellum_4_5_R,ACC_pre_R,Frontal_Inf_Tri_R,Precentral_R,Rectus_R,Thal_MGN_L,Frontal_Mid_2_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Vermis_7,Frontal_Med_Orb_R,Thal_PuA_R,Occipital_Inf_L,Caudate_L,Red_N_R,Thal_PuA_L,Lingual_L,Vermis_4_5,Red_N_L,Thal_MDl_R,Cerebellum_Crus2_R,Occipital_Mid_R,Rectus_L,OFCpost_R,Thal_LP_L,SN_pr_L,Precuneus_L,Cingulate_Post_R,Temporal_Pole_Mid_L,OFCant_R,Fusiform_L,Thal_IL_R,Frontal_Mid_2_R,Thal_IL_L,Angular_R,Thal_MGN_R,Parietal_Sup_R,SupraMarginal_L,Paracentral_Lobule_L,Cingulate_Post_L,SN_pr_R,Amygdala_R,Amygdala_L,Cerebellum_4_5_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Thal_Re_L,Cerebellum_10_L,Thal_MDm_R,Frontal_Sup_Medial_L,Thal_LP_R,VTA_L,Thal_PuL_R,Thal_PuI_L
Temporal_Pole_Mid_R,0.03012419849700139,0.2674986064848294,0.28921620133067333,0.3207361525969538,0.354491957093571,0.20289717818847197,0.3035682316099462,0.4151484057744848,0.2535753131172774,0.3414194725557566,1.0,0.07972711848185157,0.06875473911329807,0.39728005697006846,0.22188324178030483,0.29255175079005824,0.2797875559400071,0.5357930933282545,0.2305098981051974,0.08738049980014863,-0.059620548828602044,0.23010616262148548,0.2501212785177096,0.28646532493771887,0.48617061758530306,0.17701489770415463,0.22380108128280762,0.6270615273911527,0.5073174104527368,0.3771093398213777,0.219362395709801,0.2470532078332333,0.2685547047014386,0.41244303371628266,0.06143757992639372,0.6506864396801256,0.4029939578615828,0.19484024652424575,0.03556422636252331,0.00039780602904056613,-0.35582128085552434,0.39344071697368876,0.33804101516824947,0.17170782377417565,0.1428064742116832,0.38375934239147214,-0.049662396966969204,0.23884688681164115,0.256858832318768,0.2715840243960377,0.09486454715540578,0.35821531870653517,0.3291406327369396,-0.19344044380818676,0.3811735600652573,0.2731585558803419,0.3605594391198235,0.309088671419068,0.2624833183609663,0.10223503164000347,-0.010192012576157653,0.529975532552195,0.39822786475740035,0.32268066304841964,0.27989546945064236,0.10687322387110516,0.41759211988584255,-0.06455054818329138,-0.007932723719086694,0.40118807211234386,0.13350049662631325,0.4827661686422757,0.2193857528084,0.3486807106954264,0.03564902770157656,0.3333208790858021,0.21899470280555275,0.15771337275701097,0.03298856732358493,0.2889183748239789,0.29693309226658715,-0.1585694555990541,0.18211587317109637,0.21802938674020614,0.30521865236150936,0.15350101115627376,0.412867327346973,-0.05482038473375919,0.39060747903874615,0.4015210677493601,0.12433052954387594,0.09894891074528227,0.02413787595313355,0.24340652619900915,0.20827568072437602,0.21978028537152014,0.41049733995683846,0.3491626581213228,0.5982621528042795,0.2653263095250207,0.253421578045747,0.3296726080051882,-0.074995245043217,0.3644489778384935,0.3975670942435304,0.4048930741264098,0.34595078145683616,0.2530253167966457,0.3699565831759936,0.5420950474622293
SN_pc_L,0.03954749485515006,0.4807259363287423,-0.09436288039569053,0.44332716830744745,0.3741900132332258,0.3296066356830622,0.17175024463153518,0.11926880435235179,0.5966162384503138,0.2833401375918766,0.07972711848185157,1.0,0.3417846905150683,0.33249298249428955,0.39978272691883654,0.22355159404726896,0.0938564774290216,0.4434301369712402,0.3862806229157136,0.35042873290195586,0.41955134363211705,0.25146019667052477,0.4710879709667231,0.5182563764578799,0.4869908112053459,-0.013978934382671657,0.29217385913448507,0.1269232026114802,0.23281579066340558,0.39391967621156504,0.08322875542299014,0.4710023540619182,0.3089125083669344,0.3034488497352709,0.2635490955189045,0.026684404913283066,0.5285761189084242,0.38391682721477943,0.29820903466776044,0.46257718098353523,-0.006042956618222585,0.38000001313291076,0.33694443885599556,0.6200276961134027,0.12460309006773847,0.42176537286297117,0.5300869272291427,-0.0010053043112654234,0.6320425385160736,0.3109047057113528,0.040040269847530285,0.24827433043645145,0.42830147967924626,0.4754655621085948,0.1987044440673556,0.3922654307150488,0.2924021262908501,0.42371587276027756,0.4465882199772828,0.3210181066851039,0.4297653298785599,0.1473990872932651,0.3530643804264296,0.08758993627317407,0.6359319609173232,0.019600476435308174,0.040101291777417294,0.19398282684409007,-0.09755872574747057,0.323846919003425,0.48283440119292,0.2987652881039556,0.23587753317887342,0.2740827213707956,0.589301277889962,-0.1560817434512093,0.23552389064853643,0.1019773403094496,0.3618577605340487,0.4606430626586817,0.3046594392783666,0.6832469059489337,0.3058225567384062,0.3048146970011108,0.24163428074171012,0.40568444165116485,0.2416222166845042,0.18062931423120562,0.31172445001395277,0.5464424646609799,0.27623686786923923,-0.09174119016711367,0.2988355749756351,0.45568255189149925,0.37050436781770346,0.13281394430397464,0.35346890578366225,0.5197198414820922,0.23250550057994676,0.3617001702575697,0.2639592083085926,0.4659164274459228,0.0980525394710786,0.2532474733554956,-0.035155411076064444,0.3711281434471858,0.3814819684012489,-0.11135684928197469,0.40853517204989176,0.11423737286791887
Paracentral_Lobule_R,0.16255301814622083,0.500221553350584,0.028740865074520106,0.43152630016634574,0.1528806999677915,0.8212745331621126,0.5005131224766834,0.42149990982694824,0.43618625755395934,0.4566522468162698,0.06875473911329807,0.3417846905150683,1.0,0.595387809672458,0.7322797286404724,0.3214237138331214,0.1850940118869794,0.347177484818715,0.6620596531287075,0.6798762038632149,0.39247647445854167,0.32128917545417474,0.2724386996840474,0.477549113363699,0.3708640013739655,0.16373840704951198,0.5693223487911343,0.2317488842786788,0.21876302723148197,0.3188557789008736,0.46673102472853745,0.5268043924070456,0.46107101794205313,0.4846034315708029,0.3056093492879297,0.020260109629159435,0.4630827090165798,0.39363581138891457,0.37128002070218363,0.3248719718506236,0.23436134558378724,0.4607841466781345,0.4512601911774797,0.5623503727072044,0.45597291735642165,0.5537820209697385,0.19261692777369885,0.3205739980886187,0.5587700105573963,0.5717465639317656,-0.01213873888901469,0.6305087487110715,0.3670475998430253,0.26846548974107,0.1797233889806822,0.47441370173553754,0.5466346139160494,0.44968145778160756,0.5537413217583855,0.7313640548606899,0.27204540056404297,0.09437787279112893,0.5851385191506921,0.1699506403675065,0.39278604214707774,0.09082473812292532,0.14454627993547725,0.380567175830435,0.14499470584410298,0.40974977034874155,0.3710046570970017,0.36637315015129324,0.4888968335451797,0.6692798635555923,0.3657301898814159,0.2155206505028442,0.14671580906902335,0.3585278581955499,0.2787719429464793,0.40761411747586074,0.38210817427953764,0.19272871649614315,0.7537593978650294,0.5909329821629637,0.3255307545058613,0.3758975146971118,0.3331818285170653,0.3902350268024567,0.5505439014045327,0.2504831987097578,0.5918521935710175,0.37128041537174034,0.6476547967534095,0.6552103469982219,0.7615542384796997,0.4382776514018284,0.0481028551004599,0.3148824263966614,0.044332321479064955,0.6002199657194245,0.37318027016898603,0.5492556309814696,0.09406783007485166,0.495343508717648,0.21380568371003558,0.5669204740767059,0.3399177310019015,-0.11864345771375812,0.43287486735936287,0.16640636431253839
Frontal_Sup_2_R,0.10419471156219892,0.6454519097574181,-0.03483777476512979,0.6195420623414261,0.3311412664280972,0.680191779248152,0.546597941032204,0.36766092733401606,0.5869910462344208,0.7820370828410247,0.39728005697006846,0.33249298249428955,0.595387809672458,1.0,0.7196778820696498,0.57185107422192,0.4567296958333177,0.6471184206291376,0.7692386924968475,0.6458271171227655,0.43582699158378707,0.5031966150811827,0.4887971313465085,0.6616636715781216,0.7248153832326475,0.2950392159985828,0.531158955801494,0.35555359388426044,0.25325781082840926,0.7056861567365267,0.4094420190883055,0.8061114221175129,0.7401223433235091,0.4882111946502102,0.48459815192994327,0.34948389590216317,0.7020256123891022,0.7061079309721872,0.514156079592133,0.45789206218167056,0.0613433658896394,0.7773906570464416,0.7578761835273715,0.6878054238497023,0.3892825218868741,0.8838833529603477,0.25980463391408926,0.3723085033277964,0.5501310716565173,0.7796556103770103,0.18048885616468496,0.9023970784589649,0.690570628668224,0.07428484335627986,0.5242916706880774,0.780300209532509,0.7133235593719445,0.8503613555980202,0.8583741919601279,0.8130003743959916,0.3848726889293801,0.4528165821070688,0.8785887308510391,0.1382223637100118,0.606610436466694,0.040910274646720056,0.4012690119040089,0.27915282184158013,-0.02189425813058495,0.785364334878146,0.5585134860201043,0.7443341471392864,0.5324279871296803,0.7453803647851203,0.38694423699715397,0.4730721230473373,0.2728722933095641,0.2160659158181151,0.4048309048426873,0.5285772206031445,0.7778772224180832,0.06545609576142426,0.6417232773334605,0.5217954642406839,0.6716508811369097,0.5890252860192183,0.565365535466207,0.2862983636704792,0.9256981727465474,0.4816136609862431,0.48796917106052007,0.40167277396504,0.515164226540195,0.747558863169022,0.7003396461460312,0.2668470780999814,0.3714689627831635,0.45673130242758836,0.4251126828605904,0.7614197110744038,0.5960112886523202,0.7512864606891518,-0.00761362677226863,0.6967104410986688,0.43079512370478446,0.8072150795826807,0.735154117621334,0.17667563659137797,0.7193626224572465,0.5421766507014545
Parietal_Inf_L,0.3388606775228186,0.6391502064710048,0.03502341056984919,0.4775116172302059,0.4187133526977726,0.8135673649057343,0.6218139276642978,0.37032663407864397,0.48046009806631773,0.711471615321479,0.22188324178030483,0.39978272691883654,0.7322797286404724,0.7196778820696498,1.0,0.3635282266421774,0.0461252520795015,0.4732056909508277,0.8528413612835615,0.8558703417523517,0.34406301536997375,0.3083950508737728,0.21764206421050372,0.5974013844645993,0.5250196397947996,0.1647019847740942,0.891859108470189,0.34834145630975843,0.2202675768365292,0.3527362010699071,0.5995213928908085,0.7960120809778509,0.5447481500336341,0.5870351413962902,0.24214478509277823,0.041537171956127036,0.6346288079172142,0.35177711391846006,0.2535488644074409,0.3184144761165991,0.3502859846973597,0.6658488750079687,0.6951131330213228,0.6927674839249932,0.6185518095768738,0.7411073927014198,0.17165585272082345,0.5702668302695748,0.6588715405781486,0.6086032206067286,-0.05610295155551421,0.737257225760193,0.4548315073763835,0.3860992282501777,0.1728934829185922,0.7176681393608123,0.6607812004645319,0.6498332962834652,0.6234532258707154,0.8232724200562264,0.2622470717866114,0.04060264644490669,0.7541369735690769,0.2611892149501698,0.4759617804393862,0.11157011466989084,0.03490958355915407,0.5790276230520607,0.2333769847596522,0.485098654499615,0.48638267931904916,0.6924348123275157,0.6387876411193752,0.6953850027871935,0.5240478435604395,0.21084170172162536,0.34313540564038164,0.5557565486818654,0.21330805582595883,0.46428054872964036,0.6381790943126037,0.10779739161893839,0.9127086779849123,0.6200744611210378,0.3629409675099379,0.31101955673033577,0.3696713421464939,0.4808850998388332,0.7240514331806012,0.26574892684435647,0.7843147191420702,0.2983775848623502,0.8334816960786661,0.8710758395132483,0.8721025659810541,0.46117834498149485,0.06912709280377177,0.3080399545083823,0.13788821529433373,0.6243100283905323,0.49117553174206086,0.6883392092703784,0.16469096146007775,0.5487600471703834,0.31020376596725546,0.7788397542981961,0.5244823764210206,-0.12461309383480178,0.557930985526716,0.3553099437842153
Heschl_L,0.13039847707137966,0.5694125361071036,0.02023511642079463,0.5904679258898665,0.38765320056623404,0.3568074395680122,0.428328326106358,0.30922858922870544,0.5595474349780055,0.5752601493324615,0.29255175079005824,0.22355159404726896,0.3214237138331214,0.57185107422192,0.3635282266421774,1.0,0.4172569659266961,0.5856426580865793,0.5347452348264394,0.3117376497672274,0.20984179591105112,0.49704423812033693,0.42388665742803494,0.643883232334017,0.6256833754796483,0.1494461227086707,0.24183283828031038,0.2600054896017751,0.05770370107637496,0.6359013086076207,0.25455712621209,0.6231329989886466,0.49304041685538197,0.15064789095277492,0.07238899443103011,0.48457078905006573,0.5780538771092121,0.5212076591931241,0.2775382375532029,0.0885795128641398,-0.16923667800175043,0.6901463178499357,0.38777889664479853,0.48702704736641217,0.1628290641693404,0.6335625788231507,0.20598022459532017,0.32186916905139934,0.49608385614326633,0.5917892955976304,0.2113750570742237,0.5167733404364127,0.5501417391347921,0.19194265747295006,0.3920680995594318,0.6518554056342407,0.5807414588519896,0.5501017049043246,0.5415884994272526,0.4265835281832491,0.37126222110574647,0.49427817801819995,0.5450571650413535,0.05559455102979946,0.5903050524599052,-0.08808923283883566,0.30727899106945095,-0.04348282484855363,-0.06656239529904194,0.7138341682119334,0.38470117470028886,0.6136994561363078,0.3078444144607367,0.5566458388968315,0.2573497274119221,0.41272044536506974,0.027654368059511394,0.04789357485863626,0.3229246791094276,0.44823460317317115,0.6343019607241158,0.14709108397732854,0.35031255213905527,0.38607159224597776,0.41594566926728077,0.40500614995112194,0.5660440108342667,0.05688046858341902,0.5772952912217382,0.6543574482312915,0.22040022961448158,0.39465599373773264,0.14811803827990014,0.4645273457665112,0.35868148402763583,0.31002828200346766,0.4758874118074893,0.29685516476027046,0.37453327620853794,0.5927362561238371,0.375703400058397,0.42369994594498034,-0.028962268064768214,0.5947126243691634,0.16624346827559267,0.5632037246280572,0.40949458872330635,0.08598853029536144,0.38228584635276835,0.717573745991314
Thal_AV_L,-0.36984099442251944,0.13435047444197673,-0.20180066068324493,0.36862004001077947,-0.22631824679336288,0.09465004849371625,0.025440093304923476,0.1336462393473917,0.20149529388730084,0.4240743225118093,0.2797875559400071,0.0938564774290216,0.1850940118869794,0.4567296958333177,0.0461252520795015,0.4172569659266961,1.0,0.5369158388991415,0.18065308213121983,-0.15527979409185375,0.5464656735429488,0.46458518535441484,0.7162384632804627,0.2626639717903692,0.5519332972091571,0.25924500715657506,-0.19434122802898837,0.13521513388320666,0.1786268407574757,0.7092844708061801,-0.17293792244943415,0.2955945727784265,0.5339226158501089,-0.018407972931011842,0.6387961511711547,0.4215738715960745,0.4100018113934888,0.7158481777456248,0.761824049178711,0.5204710673963874,-0.3775362002165663,0.4223331581775776,0.1599326595918815,0.2165604396382164,-0.21350932721214005,0.4173693697922482,0.29560696561350613,-0.2159143327332392,0.05310337156676618,0.48272108511482914,0.2033428767766453,0.3732777826330163,0.6226277870848347,-0.3145395959581548,0.7735194802825262,0.4090365610925949,0.2680437787494726,0.532377311201818,0.33977172603487116,0.14013562145469008,0.554314624573729,0.7031064741287127,0.48197044633707753,0.0633308848118718,0.3614900824756921,-0.038395095884822344,0.4398654581801371,-0.2560771984723709,-0.3913899112485677,0.6515806635252783,0.3889024932727313,0.1983353123764931,0.014392406380518166,0.2873191031569891,0.11301875311938889,0.5244520880664327,0.09179688893262082,-0.4602049662862762,0.5987353022501252,0.385446726617578,0.3797896764605718,0.09240862557847015,-0.04166026266474768,0.3017672860095851,0.7461136559340578,0.696672946271104,0.43009529390507056,-0.18411291989499587,0.3627792793199449,0.5240475587263039,-0.2825398480400448,0.3975752327807801,-0.23418709452683606,0.2224354697314813,0.06352031368603878,0.12510899095553976,0.38099140892247757,0.4956998607623038,0.44376587755761504,0.4210028184145553,0.5429727600718338,0.21067941790005673,-0.15815888177583748,0.4216428871017174,0.4251715785219765,0.27052960817570076,0.3741483062704538,0.42601931039445057,0.47787123062959896,0.40157705600634813
ParaHippocampal_L,-0.0003262564436202405,0.530484286212088,0.12232076692388874,0.6851882949663167,0.29810670605018974,0.47383854840105366,0.4143318598760643,0.4512603276352551,0.5751044265494424,0.7204263791336171,0.5357930933282545,0.4434301369712402,0.347177484818715,0.6471184206291376,0.4732056909508277,0.5856426580865793,0.5369158388991415,1.0,0.523979442041792,0.3156992819818207,0.4121933947359142,0.7708637805670913,0.5923710934972768,0.6940679689685906,0.9026145034257831,0.27518718722983376,0.352977156810517,0.4492234268363665,0.38391057721980343,0.6664259150245193,0.24965312186787897,0.6400790062520528,0.6281940982208034,0.3971359088984874,0.3721856565194557,0.41000311958837876,0.822707328994583,0.5415155587073911,0.4477257936337364,0.39639882790896536,-0.06533486404611086,0.6977084351180576,0.4532235072835776,0.5543695334755802,0.2158430154821045,0.6983785842332558,0.2629681627518471,0.3507431314808306,0.542714026854139,0.5843921738371198,0.04831607628345073,0.6038256234450745,0.7501240658053159,0.24934499354610332,0.5503481385950109,0.693895793327523,0.6156865238766447,0.7027054656443437,0.5460956524415868,0.4567180389765833,0.4782935060224181,0.676820968783179,0.7188184124802791,0.3424513021294564,0.599427039485378,0.19732995434136194,0.45128797964793677,0.1594526662305604,0.05531141173259424,0.7661706835446217,0.4868045511614528,0.6273688112514976,0.4440343256822195,0.563383440056139,0.3910800467771163,0.5045329680854093,0.19906497273551896,0.062299675402387046,0.4626771249562046,0.675017427566187,0.6449353238416936,0.2728894910594841,0.4333575506442724,0.5252538476881424,0.5519495772774068,0.560514055846113,0.8087329987878084,0.20730132482128535,0.6394955336207804,0.6086537799063856,0.20042145868165354,0.318925577401953,0.17997337707921712,0.5996362651861783,0.42782940875123127,0.37648676892300664,0.39905343500817797,0.694064384688719,0.7169697491738601,0.666013201586844,0.5893005637160925,0.5316694046060259,-0.13674494189755865,0.5926037621149873,0.46443370647575183,0.6576454417707639,0.5213714856327617,-0.023672939051525094,0.6160027678348777,0.6115563869008507
Precentral_L,0.329103869869031,0.7300920350704387,0.07602105059256764,0.6263405595803383,0.45912627805569983,0.7273429300795666,0.6115685672660582,0.41770929421349556,0.49973894357440646,0.7764065191113502,0.2305098981051974,0.3862806229157136,0.6620596531287075,0.7692386924968475,0.8528413612835615,0.5347452348264394,0.18065308213121983,0.523979442041792,1.0,0.7535666420509273,0.3467671620592605,0.39175932534695007,0.25959189109328223,0.7092567774613668,0.5916807236155366,0.23732150726201462,0.7141983650368903,0.40968685706416996,0.34624767479859386,0.4304464197483294,0.5141422448674925,0.8825964199835715,0.6620734014969817,0.6027842206837422,0.2999061281441244,0.08748305920300647,0.6843388877947869,0.4795815018115794,0.2725642569659969,0.30998479609064367,0.28949020112501567,0.7453622216540576,0.7444893357672342,0.7715570378810928,0.52202407698175,0.7890002212763384,0.18756991117198396,0.5000239514307404,0.6950473647281282,0.6928837489904955,-0.01868511154587597,0.8301295563039949,0.6116293855202736,0.32000835554603413,0.19403913700625725,0.7748498182872964,0.7607031846802167,0.6863970483876599,0.6748267418751004,0.8860840788327103,0.2700428229894213,0.18221278729513576,0.7420325580485182,0.3578523537617769,0.4946982303243377,0.15528684581140728,0.07276112446232379,0.44041260403507376,0.17204804197262688,0.5764053999604847,0.5302546626385629,0.7045124269753742,0.6434877850531295,0.7253325851430333,0.4804694313218173,0.283196422650105,0.4619300693342821,0.4369753144414106,0.24451708341167594,0.4587335565925046,0.6653106149851384,0.07586441430102195,0.7845541032060065,0.5513447811129926,0.35130983587519515,0.34120846771105673,0.49223118922698816,0.42445022087250356,0.7500659218728548,0.37964668579036814,0.6569159395641505,0.27568667068412417,0.6330067308730318,0.833270544065345,0.8765468135683809,0.3941432129344854,0.09678964957716822,0.3289210977891825,0.19230316183105653,0.7015672415277552,0.4987865598537407,0.7651072785324169,0.03877757662614452,0.6479164491410511,0.33579895015074507,0.7837699104513614,0.5345194397194152,-0.03011358741007198,0.5957174757112625,0.4410124972844777
Parietal_Inf_R,0.3393785953897123,0.5642692890737023,-0.012207202744834913,0.3754289019137084,0.49882483679778244,0.7781382339080108,0.5359600059196519,0.2765302881621889,0.44115032872947657,0.5251085169322358,0.08738049980014863,0.35042873290195586,0.6798762038632149,0.6458271171227655,0.8558703417523517,0.3117376497672274,-0.15527979409185375,0.3156992819818207,0.7535666420509273,1.0,0.170544060065636,0.21956265680349726,-0.0012271793153646776,0.4955369881204105,0.3517748538955163,0.06930682940509719,0.7922951707333762,0.17064492892508937,0.08012196110844773,0.18525613163432425,0.5353046666250396,0.6698575174148468,0.4003875096493645,0.5160077471679371,0.04546486206001456,0.02577788851260145,0.4782784033018484,0.20445288468205203,0.022149111227202405,0.12261776676565429,0.34373884351827017,0.5291373046532445,0.5880995220744779,0.5592313754751159,0.566177298475667,0.5757336713514799,0.10562853774089029,0.5658288750807831,0.544013518089091,0.4942597988133947,-0.008755783774955289,0.634575638762622,0.30248088471101536,0.38883929080818597,-0.05875769066832095,0.5473894742816233,0.5268599229827946,0.44356792735546874,0.6023911690134263,0.8222803311873466,0.07156601266659944,-0.03559463471216401,0.5274527088267048,0.05469780060578685,0.34558732411111887,-0.0006162336026937273,0.00017832342436634112,0.5016982186728017,0.21693446606128575,0.2980340269390895,0.29293645985353595,0.6258856544372384,0.5058423139742623,0.5558327922077841,0.4221948655218235,0.17619474857627693,0.1163783578360167,0.6358453223548104,0.07331324546880766,0.332556687816954,0.5105540942432526,0.10192043872163473,0.8268632716174659,0.3496338742918324,0.135496758827048,0.1429598498884147,0.27521701969388856,0.4901585320075846,0.6600850306285105,0.19256369076219637,0.899248560116744,0.20630718609419726,0.8974218317655183,0.695330330780776,0.7994227080221871,0.19250299798796416,0.08472887263892671,0.16376941565671282,0.0063373635065648625,0.49132845983169193,0.19922062557568182,0.5920946793486273,0.10403813520144274,0.4412373511401911,0.11954765326363308,0.5740883688941533,0.4684795372231747,-0.15349335119231258,0.42204983808444935,0.2827169705791126
OFClat_R,-0.1481852350280224,0.22092374214857988,-0.3303941752873391,0.44095387183987805,-0.31954944817296527,0.2623717501868801,0.06369769123439666,-0.06448409710528859,0.472225016289116,0.5317995012472445,-0.059620548828602044,0.41955134363211705,0.39247647445854167,0.43582699158378707,0.34406301536997375,0.20984179591105112,0.5464656735429488,0.4121933947359142,0.3467671620592605,0.170544060065636,1.0,0.2975005298583711,0.6970164213711074,0.32284738574928357,0.4336940389849287,0.4064663064733821,0.1250071157463553,-0.009194852291797586,0.1122745478706219,0.616612998326261,-0.0817170809259263,0.5050266106635878,0.5080279795806454,0.1134241950780874,0.7143866132405612,-0.05512356756006101,0.5184194787937924,0.6285339065815467,0.7701985887428294,0.6666002175984249,0.07289450448137516,0.45093686713492315,0.3517458677535464,0.38411741537206756,8.652579572987159e-05,0.4434180110759807,0.40033558627710997,-0.16343645656548977,0.399155932032936,0.5225879172728112,-0.044146715164553624,0.37385880189943,0.6000606313201501,0.27285466797493396,0.6117118874823648,0.5472439617315537,0.34049780818856484,0.578858557859515,0.4389097058791235,0.3718206907593394,0.7046982844658248,0.3203910928706319,0.5213237710611471,-0.018067095516207856,0.46668747951756345,0.06410673174530553,0.15766064620937192,0.19048801957387124,-0.3311720383299492,0.46819928004081157,0.39038679943026394,0.22135252920928478,0.16605794180466105,0.3001939781824476,0.31032348002666693,0.20690106108546139,0.32830380024651046,-0.2439477246657271,0.8293796729065505,0.6583382464994286,0.4778490920026824,0.42586062093977384,0.22795393453043866,0.4256403617046941,0.5795718190356288,0.8145390762882766,0.29568512693606813,0.34641778842844884,0.35338373437397747,0.2915861657555786,0.02840799694729156,0.31384567725328677,0.15842333349927953,0.3594218526018374,0.3151128135846094,0.2040237349055022,0.00919842964241354,0.5306842280323143,0.1756505243532078,0.48591941173952224,0.5263696085251877,0.435545752046342,-0.10613088050306485,0.41081545144279147,0.16994142190058764,0.3406952408754255,0.48393968999061243,-0.0316196618452479,0.5681888309323831,0.010049624065822837
