,Precentral_R,Frontal_Mid_2_R,OFCant_L,Vermis_4_5,Temporal_Mid_L,Vermis_10,Insula_L,Parietal_Sup_R,OFCmed_R,Cerebellum_4_5_L,Thal_MDl_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Rolandic_Oper_R,Thal_PuL_R,Caudate_R,Frontal_Mid_2_L,ParaHippocampal_L,SN_pc_R,OFCpost_R,Cingulate_Post_R,Thal_VA_R,Cerebellum_Crus2_R,Thal_VA_L,SupraMarginal_R,Cerebellum_8_R,Thal_MDm_L,Parietal_Inf_L,Rectus_L,ACC_sub_R,ACC_sup_L,Cuneus_L,Fusiform_L,Cerebellum_Crus2_L,Thal_MDl_L,Cerebellum_7b_R,Temporal_Mid_R,Paracentral_Lobule_L,Cerebellum_6_L,Putamen_R,Cerebellum_6_R,N_Acc_L,SN_pr_R,Temporal_Inf_R,Thal_Re_R,OFCmed_L,Temporal_Pole_Mid_L,OFCpost_L,Frontal_Sup_2_L,OFClat_R,Thal_PuM_R,Red_N_L,SN_pc_L,ACC_pre_L,Cerebellum_9_R,Angular_L,Thal_LGN_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Postcentral_L,Temporal_Sup_L,Thal_LP_R,Thal_VL_R,Thal_PuA_L,Thal_PuA_R,Red_N_R,Hippocampus_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Precuneus_R,Lingual_R,Cerebellum_8_L,Thal_LGN_R,Frontal_Med_Orb_R,Precentral_L,Thal_PuI_L,Paracentral_Lobule_R,Thal_AV_L,Pallidum_R,Thal_MDm_R,Hippocampus_L,Putamen_L,Insula_R,Fusiform_R,Cerebellum_9_L
Thal_PuI_L,0.20978097117639635,0.47012387511162645,0.053125154906112575,0.1522245496908231,0.37124308556473806,-0.1733975450924429,0.6552713836563636,-0.0032596538670838946,0.008428668637108689,0.13859735876648518,0.6956570592036724,0.55755035498517,0.341623599704067,0.29830058593522785,0.2825339481937694,0.3102626718709476,0.5848687999543022,0.33380868077663445,0.3258675087959998,0.08505179019194156,0.06428614922070412,0.3640734305008036,-0.08578298774790476,0.5666851397225278,-0.17242380990969633,0.043259231159298785,0.5792914875856162,0.07088468690188318,0.027457403382902836,0.25049004764501115,0.38652848224770453,0.0,0.2934006172189245,-0.04803190987853215,0.6210092271785296,-0.16253053469176268,0.18373333055277571,-0.23309409641648063,-0.17181252637184372,0.36148693790199976,0.04418691373589531,0.39812822863587605,0.2502435315368188,-0.045925056990559085,0.28849227052829135,-0.056217160291999,0.2686731988031742,0.1852979151453036,0.41427897954402026,0.07506710799142498,0.6852433267380584,0.5189228425942315,0.4045341552375046,0.33132082960801623,0.14212392750394812,0.12222884902176051,0.41926907026496885,0.20961539631435946,0.05209748453171238,-0.18944902571195385,0.39481495729452426,0.11489614253762309,0.4819191992300451,0.41662889555573057,0.32085077597925676,0.3043990874635982,0.6627158073628993,0.31894745919751033,0.06559349852150946,-0.024049592680029864,0.17267687954608357,0.26976973644689123,0.3471711242988201,0.07180381923300956,0.005268091710697633,1.0,0.03524241131928883,-0.09943879998811,0.582606786800841,0.6320710511921585,0.5700892264783115,0.5392030759449661,0.41381734528619774,0.0837380144646766,0.028105739538960773
Paracentral_Lobule_R,0.2524254998890478,0.0037331703950144925,0.1758977581725395,0.15786924639303013,0.15910604197571507,0.011532950389582986,0.08824641977101137,0.44005158292296004,-0.297655948289526,0.2383686058148133,0.19175455964393073,0.0725497564155259,-0.15717574901371972,0.3668261427280688,0.23697992360317346,-0.0036372380994755555,0.05330143765563308,0.32136261116095116,-0.011277843137709494,-0.11413094908407331,0.17877587075924176,0.16387458996578746,-0.10407644799328475,0.16252551675463042,0.2728594485709304,-0.10450662515665074,0.23981642350938606,0.33904811061271756,0.051416628647901655,-0.00724553509708688,-0.12691033415030914,0.0,0.13304629992776767,-0.1137130393923661,0.2134345775761451,-0.1417638030751401,0.322584630062378,-0.14276816112581484,-0.1937406511638759,-0.0894301971396557,0.14092111977040286,0.03678188741494296,0.5629669861539305,0.18934953346091937,-0.06610729814542153,-0.2526818637887,-0.18158234997615533,-0.17140497378285457,-0.020168825095274928,-0.15766208257636738,0.024608999630424126,0.1508053964616665,-0.023771311000696252,-0.1454981221739047,0.18008081932622125,0.08067356182803247,0.09413914581509164,-0.10421039730502603,0.06505799653021346,-0.19464745267017733,0.0850152851382565,0.007044436092069873,0.0722503306457871,0.005591781060675015,0.09078325721856076,-0.09103011385420992,0.2836717310397271,0.014099436567613975,-0.34933114340131777,0.3050159835120648,0.34355953911403475,0.20386837768443286,-0.10294241711179934,-0.3380291232405469,-0.060439811093150185,0.03524241131928883,1.0,-0.002451338360044325,0.23523727070993886,0.0647276091652998,0.2560362663840298,-0.05274196487610981,-0.028435319805312807,0.2665241896774933,0.06920065403891712
Thal_AV_L,0.012544553238117859,-0.07023473126312398,0.014429800410292883,0.20473358792305177,0.09522084842473358,-0.04923963901512312,-0.1556267667430731,0.29039233181508795,-0.35623307136718724,0.19598525081799348,0.0945928422952065,-0.14383450819592059,0.0594425476008678,0.07348452532207794,-0.07879591816354697,0.10386945972749322,-0.14092516276252887,0.16871116796112381,-0.2411294592141141,-0.22089827630781866,0.2140241137324344,-0.12477457740052489,-0.26557037178255,-0.1470164627812134,0.31596529558002406,0.107901293920664,-0.03409306237998817,0.17079020272235693,-0.20236693248380153,-0.3458666899667607,0.04609826894063647,0.0,0.23915805804228465,-0.15018070928200697,0.043366986203675344,-0.0012528395837089793,-0.09238115904000581,0.018847020388299506,-0.11586539211111962,0.17085523278543022,-0.0017201804096847219,-0.022012673620746447,-0.2319180587964994,0.0443578391317538,-0.3992024295619107,-0.048946967027575686,-0.05046006356256218,-0.18594295937147395,-0.15640461973550443,0.13129627128062688,-0.21380543829774393,-0.23807307090010396,0.08595546211390533,-0.24964967775384359,0.2644978936799795,0.023868990782228372,-0.18498926269671612,-0.33628453243376977,-0.008147357141947415,0.2660195122209588,0.15455468991207555,0.11917661181970839,0.013632120023561123,-0.2213798385482666,0.165491757543272,-0.05034901974463501,-0.13857468470711065,-0.13014032737538367,-0.34773937266146604,0.3130981538798603,0.2614991177978047,0.06281342110324999,-0.2828789084848388,-0.27713977871970286,-0.10285499630032285,-0.09943879998811,-0.002451338360044325,1.0,-0.14487969278628177,-0.006265115015602365,0.0977844469530944,0.05297773584649403,0.0009506603715850029,0.2611340707657577,-0.02090543018648507
Pallidum_R,0.500142246392772,0.7278975612906258,0.34519677763950857,-0.08877562223294562,0.020037092345817673,-0.04151148277081528,0.7829844987919028,-0.02607774205463346,0.11431681093707946,-0.0940914167779503,0.5913092583146813,0.7483402001608017,0.5882071784510824,0.5336560371272466,0.3081416098154712,0.5746318645190926,0.7971298592033074,0.14701962707457528,0.59664933567828,0.35749151477143903,0.008748779327481578,0.5642349976925144,0.16649707730128716,0.6160761835766475,-0.120427072623705,-0.05737538015928198,0.555424914418603,-0.0018960312493672981,0.2616616579316748,0.4169307240582017,0.5935839830385976,0.0,-0.049930045984291564,-0.007901940876943033,0.5842228374998372,0.11592028546081473,0.37608795554692587,0.07248307436048947,-0.03265230718377415,0.505169716067848,-0.01880752695721327,0.7404114448809336,0.598177574699117,0.24376002662034563,0.38746178728459624,0.2347789129446534,0.15373206279103968,0.17602855429086456,0.7294260687606847,-0.1043668201601592,0.8246359871473612,0.49437238084766355,0.26652997212165475,0.5878686095762965,-0.1459361772552729,0.035618843218805304,0.4682255514532237,0.5848644416182137,0.22038735000296156,-0.05815908153323157,0.07202046390793204,0.34231900556619876,0.7791395682038684,0.6578376365837403,0.12619256367654907,0.5169010629700459,0.8664107465255757,0.6888962572573865,0.2687540635003369,-0.06910880197608363,-0.04023921528938338,-0.1119697062404796,0.47376300718884334,0.2144381241821451,0.414987691257283,0.582606786800841,0.23523727070993886,-0.14487969278628177,1.0,0.6600529040645707,0.35918253550498525,0.6712027256275773,0.6928710144328296,-0.04306156790071837,0.06412766626346925
Thal_MDm_R,0.42629980060297906,0.703406915274704,0.30862605137262217,0.06297797224276687,0.23443178970400952,-0.14674819383610635,0.8257836523529564,0.05181722941174945,-0.03748868301381838,0.1424505334709717,0.8167267479599856,0.7375043138782893,0.7055679903886356,0.6077819191330198,0.3284836581472581,0.7230628446122235,0.6809945431908916,0.3422964326243753,0.524361377064294,0.15524007949043547,0.03139170628864288,0.4916613860461754,-0.09995064149612502,0.6162265553669889,-0.09758702369270945,-0.1924452579850589,0.8549178209369277,0.17136370560521727,0.030579696082825458,0.33482688672422933,0.7687950789691209,0.0,0.2869298255548868,0.054480003082957015,0.7580431183052918,-0.14785929519209584,0.17515840674333774,-0.2169118656098405,-0.19969309923183232,0.8115696741353249,0.03610222540073404,0.5513965571025414,0.2846153927829192,0.08730754842691403,0.3222347900619747,0.2098512726557475,0.4379819065069,0.2479405767345818,0.6567428773530867,0.02879612190782721,0.6805258370589097,0.5171491951879064,0.5186433171190648,0.5320066009093266,0.1850248473579064,0.21960725729445568,0.3449750118567207,0.36114169130868873,-0.027941046694892467,0.02294266834102506,0.3791597711791157,0.2873903960481043,0.8343108391144501,0.427797112435487,0.5214355226217974,0.5810193038701492,0.6656624262968039,0.43816459900981114,0.1767235936535413,0.021866983044089325,0.12872973837452387,0.12581119888439873,0.4184583303566802,0.10918645865494862,0.10622704374098418,0.6320710511921585,0.0647276091652998,-0.006265115015602365,0.6600529040645707,1.0,0.4882784587287089,0.8968917795574146,0.7694057837917695,0.16370350572641412,0.011564357562734797
Hippocampus_L,-0.04006571246880038,0.1122211888030402,0.00991599343410156,0.6301869336123808,0.5272719979373285,-0.05305976892404696,0.291720686316776,0.4509466896280618,-0.5306049450386687,0.7284754119439288,0.7226208504456508,0.3415007606945598,0.022450920749945782,0.24296707968584833,0.3424051807972513,0.14671362777767938,0.3244377167149577,0.8612441337810196,-0.14912217510502337,-0.533894248720814,0.6073609094146072,-0.02638363212400054,-0.12885024953796032,0.396394698536606,0.15095900409623256,0.22696600900070532,0.5009065408317304,0.4415907094515225,-0.5310514491634355,-0.238550408173054,0.12942243197660877,0.0,0.6766440652659699,-0.15270654671103587,0.7528028299359423,-0.37798950402467824,0.2809983164902826,-0.45122732027310186,-0.46405718514118466,0.296764773453723,0.5088282304998217,0.2906219030041093,0.23537024084963737,0.05598740959445992,-0.18990865839224597,-0.46204538242365784,-0.07849297562763231,-0.3380573479126901,0.03396059283329294,-0.05569174145924619,0.3593072705343123,0.11017878447203827,0.4607679037593308,-0.13385590600136524,0.33502280578201843,0.20512658576840861,0.5745932842890208,-0.34525339582241416,0.2775254411232232,0.012986763646959406,0.8250858815331786,-0.09012835361770281,0.31171233804063364,-0.06149733996251953,0.5776894371399952,-0.0884465818247667,0.5005307054329657,-0.08406306441303335,-0.45187477655203573,0.5855009223184512,0.6861732674538963,0.5342422659093438,-0.1172862962545616,-0.40082497265103306,-0.22114923230456038,0.5700892264783115,0.2560362663840298,0.0977844469530944,0.35918253550498525,0.4882784587287089,1.0,0.3290044974667347,0.10879424343876827,0.5796589676657612,0.512056589083609
Putamen_L,0.5735630378048463,0.8558181203675942,0.2961978297565441,-0.09528842569131564,0.12860745377738592,-0.13227380852648332,0.8761356431297331,-0.044850333277707204,0.07719123285240301,-0.061049517274778364,0.6719880532833791,0.8023556130465881,0.8978137845285102,0.596491189733934,0.16720442860147,0.8940039258579632,0.7463829338471838,0.15659183639433735,0.6010833311321031,0.329191230675494,-0.07379471042892362,0.5737985956295452,-0.04574038922617254,0.5628257204627416,-0.0697805466884256,-0.12430059546027142,0.684282498000089,0.046674256468127055,0.1895036022413766,0.4320634713652878,0.9313713989278238,0.0,0.1507718749932976,0.07431255941479313,0.6412767960353295,-0.011547131131974402,0.10465426978182989,0.0037347821018151616,-0.07001164086688587,0.8976582153956134,-0.08526102603661163,0.6498361671503715,0.28349037283507905,0.06691515618330103,0.33671303204872605,0.4248338036987362,0.5291449711049494,0.3681005595271488,0.8052119014564294,0.0369513768602896,0.6856888004303724,0.5022556990338123,0.4135350254256148,0.6859173446042913,0.07875779348331165,0.12894261013684308,0.3173255667079705,0.510533389232888,0.04041163012859335,0.11810658483289518,0.2275286285451346,0.4177589910862282,0.8901735876491258,0.5182422955664759,0.36893812551530275,0.7336282124556986,0.677715108080637,0.6164730166458677,0.26920565366766164,-0.08709815000214116,-0.06755900943833185,-0.007166240069049802,0.5520183359146094,0.2646474298723984,0.303872005566441,0.5392030759449661,-0.05274196487610981,0.05297773584649403,0.6712027256275773,0.8968917795574146,0.3290044974667347,1.0,0.9019824469600695,-0.006277912262224986,-0.0803526699110538
Insula_R,0.6204249555442679,0.8612603040714449,0.35572037825030584,-0.10546404304038418,-0.14773835540692312,0.017289026008060905,0.8291802298282219,-0.06411480816645349,0.12495379357770996,-0.1818017234059431,0.5343354346351196,0.6927028149636673,0.9304875493269071,0.6712149910250585,0.1519266195794959,0.8798858621422853,0.7291883246713674,-0.005813500963181097,0.5977859771802979,0.500140713336082,-0.08675872176829734,0.5029989713865356,0.14619034542654052,0.39220457158416855,0.03976545670301325,-0.13420371770390263,0.6028183002839426,-0.06011670467185892,0.28426327330482487,0.5451597713706106,0.9477900960592492,0.0,-0.12947170297032168,0.10405274131064206,0.4604439086957352,0.045028707105274034,0.3228643538427981,0.1699857294930057,-0.024168015230191575,0.843624232632438,-0.11402771644775343,0.6038538896541936,0.36685882248631185,0.317177898318801,0.32030940406971137,0.4553048086774677,0.3395495108073218,0.2664175390857864,0.8628497657565569,0.06923574392172117,0.6641886885147164,0.4274801804640745,0.25711955649215607,0.7137704646873133,-0.08787972039047856,0.022488755040307482,0.23121278833123624,0.6631184011326073,0.11497181123128884,0.026684958579742724,-0.08824940353207342,0.4689183307847743,0.887239850502692,0.6576560508195137,0.28468277215196863,0.6688984017858098,0.6631043197737561,0.6899170333872354,0.43087820769870566,-0.14852282263833544,-0.1851574491765847,-0.166465933489637,0.4817883544995293,0.28459337774243076,0.3706503426799608,0.41381734528619774,-0.028435319805312807,0.0009506603715850029,0.6928710144328296,0.7694057837917695,0.10879424343876827,0.9019824469600695,1.0,-0.035707583165248795,-0.07534437616528328
Fusiform_R,-0.26995818315558684,-0.3102471534429595,0.1844259896596305,0.8428156812230243,0.2347686482985824,0.12013830065355707,-0.17769883545337703,0.5343329733847484,-0.7360327916654442,0.9065936380583967,0.37448935933136174,-0.18327169457632556,-0.17497839440451424,0.39508326694968054,0.48585767653408485,0.028469016006513727,-0.247249020032645,0.8413900763429257,-0.4482344026499195,-0.6544307419185031,0.7171685447768855,-0.3846680512400554,-0.01555438621325632,-0.050136788206653626,0.3876223123509853,0.2962257900884841,0.2871952226806753,0.45477445047627113,-0.617058416351394,-0.4034215254942685,-0.03642925060930312,0.0,0.6237169679971956,-0.23502133284784002,0.42492076320736716,-0.48485804142621763,0.5987435845673142,-0.5594212133667603,-0.5187270356543627,0.2617097488800935,0.6759917200908659,-0.05631049988008345,0.010035730401471455,0.5487596550270167,-0.4044779489060189,-0.6029253003230443,-0.39327647875952615,-0.7232527487730912,-0.34521233783402,0.0013647447902483687,-0.23943096525547816,-0.23359012774296437,0.19613249821917372,-0.36755828082912434,0.27916971332375756,0.11374373771680865,0.22971804374677163,-0.4790951118449939,0.08425721911783973,-0.05633686733470517,0.5175505348400968,-0.15253227945809392,-0.04614441883701906,-0.4952503838651223,0.7911705457572968,-0.45922964049199855,-0.023649021530230185,-0.5350020719922839,-0.4477284476734647,0.812803123918624,0.8612065521273432,0.4829098296058886,-0.5744669442883837,-0.6706801816099607,-0.5227703775850284,0.0837380144646766,0.2665241896774933,0.2611340707657577,-0.04306156790071837,0.16370350572641412,0.5796589676657612,-0.006277912262224986,-0.035707583165248795,1.0,0.5482280772166725
Cerebellum_9_L,-0.40264555978522026,-0.21455673084129542,0.08410169686091222,0.6669653753609447,0.002970596556374302,0.2741505510555117,-0.10488594289118347,0.3325700709187683,-0.4496368093944826,0.6633237506798302,0.11674053429713158,-0.03113910439499894,-0.15088244665941558,-0.02793570401048394,0.21340076355307752,-0.12907215704025538,0.06211350864163328,0.585011410179559,-0.41729460084434555,-0.46279983225926935,0.5770012961788198,-0.37589004075435933,0.3514080702036853,-0.09094917860611335,0.11920288568952872,0.42988965243014227,0.05615860551041493,0.20945952895856781,-0.5473534377538253,-0.29588032739387876,-0.06648872334795453,0.0,0.25978829682595805,-0.12830994148224575,0.2516917829579503,-0.19555690633495643,0.4887864316966515,-0.26136069243556975,-0.3138179324458083,-0.019714518659964462,0.6765126205675459,-0.012345793986582152,0.16965039500469262,0.43532184152567927,-0.20128567297860184,-0.570406482674111,-0.6038387017323573,-0.7338078227837641,-0.16266084052540714,-0.04874592131529471,0.00790784614841251,-0.41718692120929823,0.06691797798190142,-0.22057865847239597,-0.06363442397063569,-0.05793622695237961,0.4593592971451977,-0.27606562497913806,0.35344999634453655,0.08150862868710422,0.37391503752117977,-0.12738337458072557,-0.002564361382965389,-0.16658260731256838,0.36527779208960753,-0.5198781942193634,0.0513379740725455,-0.2907809960882363,-0.20407769666669795,0.5439256609069644,0.5357036719820395,0.2762548672655781,-0.45178093080960896,-0.4290257056032927,-0.13497634011266213,0.028105739538960773,0.06920065403891712,-0.02090543018648507,0.06412766626346925,0.011564357562734797,0.512056589083609,-0.0803526699110538,-0.07534437616528328,0.5482280772166725,1.0
