,Parietal_Sup_L,Cerebellum_9_R,Cerebellum_8_L,Frontal_Sup_2_R,Raphe_M,Cingulate_Mid_L,VTA_R,Cerebellum_7b_R,Precuneus_L,Occipital_Sup_L,Thal_PuI_L,Parietal_Inf_L,Olfactory_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Fusiform_L,Occipital_Inf_R,Vermis_3,Vermis_4_5,Cerebellum_Crus1_R,Thal_LGN_R,Thal_PuM_R,SN_pc_R,SupraMarginal_R,Thal_MGN_L,Lingual_R,Temporal_Mid_L,Precentral_R,Occipital_Sup_R,Frontal_Mid_2_L,Cingulate_Post_R,Frontal_Sup_Medial_L,Lingual_L,Cingulate_Mid_R,Rolandic_Oper_L,Temporal_Sup_R,SN_pr_L,Thal_PuM_L,Calcarine_R,Thal_IL_R,ACC_sub_R,Thal_LP_L,Cerebellum_10_R,Temporal_Pole_Sup_L,Red_N_L,SN_pr_R,Supp_Motor_Area_L,Caudate_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,ACC_pre_L,OFClat_R,OFCpost_R,Temporal_Pole_Sup_R,Insula_L,Olfactory_L,Thal_LGN_L,Thal_PuI_R,Thal_IL_L,Thal_PuL_L,Amygdala_L,Parietal_Sup_R,Thal_VA_R,Cerebellum_Crus1_L,Occipital_Mid_L,Hippocampus_L,Frontal_Inf_Tri_R,Temporal_Mid_R,Red_N_R,Temporal_Sup_L,Thal_MDl_R,Thal_MDm_R,VTA_L,Postcentral_R,Cerebellum_4_5_L,Thal_LP_R,Cerebellum_8_R,Thal_AV_R,Heschl_R,Cerebellum_4_5_R,Thal_VL_L,OFCmed_L,Frontal_Inf_Oper_L,Thal_PuA_R,Frontal_Inf_Orb_2_R
Cerebellum_4_5_L,0.12510721284859475,0.24782627063528082,0.22445080371905496,0.5322603649533878,0.2135663076443802,0.6767663908266903,0.2457052831598882,0.1312313571998535,0.3663968684691289,0.48084825537801473,0.47798952157327435,0.3383718655757056,0.049408568036131535,0.027060515125206283,0.2117711766934243,0.6546593198094821,0.15135263182636405,0.8170703516668583,0.7639555991507907,0.10377451899114924,0.26142032462594345,0.4629034031959294,0.32196767563804385,0.6490288425140437,0.13711893448015122,0.6524334774904327,0.4997706250719697,0.47415293998344077,0.4475383552208054,0.42551502443275646,0.5322735225637543,0.5870545557974063,0.5766324175399054,0.6645471806001568,0.7160754828146142,0.5179030610838229,0.20028189761350265,0.504952458499867,0.6318120343385867,0.6382546826033889,0.11319307920726987,0.5430497659030444,0.47483867263522167,0.3134146417545477,0.43911789203138957,0.3492436670093853,0.6964066877200132,0.5608680769757981,0.3955518398125035,0.5924851509747405,0.21954857260274882,-0.08418176294683281,0.12947985990135058,0.06697095240043908,0.4378037539255441,0.1650236365003678,0.12799691266190433,0.5397623430321985,0.620433067531898,0.5723103800422894,0.09008966558346608,0.15063253351659833,0.1538119021940146,0.18770332730200584,0.538383766315693,0.5116179845335541,0.4665603449571258,0.23863136035255295,0.13003358595658082,0.5126382632738388,0.3786071073319631,0.5600899537645406,0.37101275531842565,0.5465875207557173,1.0,0.4415091934738511,0.23081995646354042,0.13388810546134067,0.4459852452991993,0.631186690896806,0.4500440085004764,0.08472411746225927,0.6441219390959982,0.4400299199264057,0.1619898404019588
Thal_LP_R,-0.14438043748730936,0.14635998936563213,0.25731214647125344,0.23753748046401643,0.4742574133075424,0.3135817847559145,0.5391215024726699,-0.017354525294875515,0.012801748259809871,0.09941770742929562,0.5482632410853725,0.052395588748762115,0.3868936347617959,0.2170776282753453,0.23275659240521285,0.6293869184523032,0.06084146274068202,0.6111811007547587,0.5443889297201144,0.18728667077670597,0.4518610372912619,0.8651526429473452,0.34385080277987007,0.09915992638753977,0.34683012901683064,0.1826823653158078,0.3844228862772759,-0.06759288367577801,-0.1904706141913504,0.4442806953144802,0.48706798738496865,0.613372046789748,0.2483928393530601,0.3454934105995322,0.6393801361848549,0.5181244149639963,0.35163806797069097,0.8441686219031158,0.3133880427567253,0.312863992790905,0.12106263960506412,0.6016342064423362,0.4678112988650602,0.35687113089728567,0.6321982665226853,0.5026067692802189,0.3454746843312458,0.7231282418118372,0.46934140581259687,0.5095687532866111,0.24306539829209253,0.08136715836291904,0.3670704045459852,0.41431647201221455,0.47376302198530706,0.3781480960678041,0.5854831877251954,0.5829748321890722,0.20292009508657083,0.7414092045257333,0.1588915901749237,-0.24259579910753465,0.575014428481017,0.2444752779830221,-0.05529379621588419,0.7609375245642724,0.5543091517329233,0.3702386536907472,0.3746670860090565,0.5474153150258191,0.008193381313541645,0.6383688802835265,0.06196777229367483,-0.115437505775615,0.4415091934738511,1.0,0.1736145206069417,-0.042364991593725226,0.7376553060674211,0.646310753356343,0.7236109380000848,0.22678622621530567,0.6763973822145156,0.615816270646156,0.3978340593303547
Cerebellum_8_R,-0.7176693422968888,0.9589449122195097,0.8329299087147222,-0.1437663519791456,0.32285537989952356,0.06440187556525247,-0.34078766153745393,0.9186625994542089,-0.6971693141449521,-0.2808952276131834,0.0046981465526604255,-0.58706503098578,-0.548064082119946,0.7560892874455213,0.15922589932595424,0.5287214846199296,0.9442518408654373,-0.03074404400978745,-0.10339682788257387,0.968695419729077,-0.6067689529553604,0.209596926789399,0.16531281380738938,-0.06917642648179409,0.18287714657248505,0.7679059691779477,0.19098051359054558,-0.30228096536462784,-0.1766942778534195,-0.3415755360586508,0.3711342876880924,-0.2334924783680268,0.7576209149023171,0.16007313976215592,0.08841140236679049,0.11156905337316568,-0.5196105787129498,0.3703261731645951,0.7823431249107565,0.1494758005785213,0.6093425990901601,0.020394095298449252,-0.4444359414988607,0.4007112675851543,0.09084623298184713,-0.08200037801784661,-0.21294876155852463,-0.11660174579730966,-0.4350357032625219,-0.31806500630629936,-0.4440893755309802,-0.2776420660275734,-0.49606481194922336,-0.35316491996455246,-0.14393218714541048,-0.5184246716931367,0.20937517344674433,-0.19462543741297275,0.23201387844185736,0.042341125004218244,-0.7244840657012754,-0.7537887432429308,-0.32618793078907254,0.8904258606058348,0.5397475470853074,0.05885801311440854,-0.08551295630860273,0.6016611759482027,0.32770272914325127,-0.037557146622424264,-0.34305939100218347,0.25234293761379395,0.6892361137320483,-0.2254090659159087,0.23081995646354042,0.1736145206069417,1.0,0.050283281810414485,-0.06575654045489018,-0.159998377134916,-0.1730381825545686,-0.3014152272108787,0.1634596062988888,0.3281967024966128,-0.4255142738688078
Thal_AV_R,0.3173392204103529,-0.021234892074122727,0.09424010601087571,0.32115124693041275,-0.0025272687199112205,0.49806988267819685,-0.3450135384579257,0.12381634130826732,0.22502550797478038,0.4151265721310699,0.06990743224823,0.3458854778548779,-0.3664785710607521,0.09778089746406855,-0.07510262916239793,-0.022206528332954886,0.16843208763987685,0.22625280864087227,0.08674272947870286,0.051493666248892275,-0.22528706312284125,-0.11035390248116174,0.3356322303009944,0.27208127105457464,-0.0768311984002264,0.21596933998557016,-0.2926147405065553,0.2518652448016432,0.4295214535160213,0.1393718302611164,0.3319976574477615,-0.15910483043084117,0.2363847953792482,0.422361681333826,0.1022174243303706,0.45244566204306896,-0.07529566800787467,0.16350992925142055,0.2132918910924454,0.4555512738668361,-0.11191093680454678,0.21135352971705765,0.09936313693743304,-0.28977695026964384,-0.1408394425926345,-0.28921074159022503,0.24641679846662531,-0.1341450362579313,-0.29734227674736263,0.13334746425889948,-0.40445109204442503,0.2703280355898416,-0.34231682038372924,0.014073086259049135,-0.12652469523197282,-0.2837798157362601,-0.07447270524497931,0.01307361332844907,0.3256855767376214,0.0922788437408361,-0.15231945008739567,0.2664945877338232,-0.21236973489218317,-0.0523674326212189,0.20843825649981015,0.09369597070949466,0.2988878931762986,0.3904067067553115,-0.00565082962536503,-0.2750505704558498,0.45259687319980035,0.21475009446996343,0.054898406539056525,0.17190476869883983,0.13388810546134067,-0.042364991593725226,0.050283281810414485,1.0,-0.0023159860357688648,0.04130995442426718,-0.23431462130502173,0.06712862575806752,0.11190050810528893,-0.0018012676712242989,0.11322013166508117
Heschl_R,-0.0068671779996343895,-0.11175291269421449,-0.09832270746300212,0.15772670587256446,0.28857229166827647,0.4347032001950279,0.6974692824372098,-0.22531952360199992,0.22430737760147432,0.13936586653965008,0.45908275610893134,0.18045174845370424,0.540832066414501,0.019789195550545313,-0.0302138596669122,0.4517247415655242,-0.2131000208639939,0.5570265347199179,0.6101973637339477,-0.07651922041803218,0.5932594069826104,0.5917512237031064,0.3863286576342437,0.20185999690296108,0.3157275732950307,0.019623751216827842,0.3264892657718751,0.11354381764247459,-0.1289072202297839,0.392085283351032,0.3682696965894054,0.6032319825990706,0.057906874889216496,0.3773127557023148,0.7019876203219261,0.6783328670334466,0.5097765414823037,0.6215027359801739,0.1683667037194467,0.3452391855546701,-0.12006655446696891,0.404438508924735,0.59223581150561,0.1320586391825222,0.5718760172979653,0.5617637347334662,0.5053913288987503,0.741410858853513,0.4496944828100138,0.5698810914629164,0.2775495899259155,0.03846957091401877,0.5086943694219384,0.4231424977523448,0.5076538125767948,0.5410941112536036,0.5150390543339438,0.5901334251622985,0.20902996170078222,0.5694520136651036,0.4280547418104558,-0.06139185132491318,0.6878078027063435,-0.03526722852597142,-0.21316871818525002,0.7587474582048933,0.5798553899918932,0.2005373713246723,0.2926783603263724,0.582913532039869,0.2809132637952497,0.5997898919703277,-0.04586744423724618,0.011470100321312892,0.4459852452991993,0.7376553060674211,-0.06575654045489018,-0.0023159860357688648,1.0,0.778124771136066,0.7086796736527554,0.40924388946057305,0.6615858001261093,0.35268567355665464,0.3785132811656566
Cerebellum_4_5_R,0.1414452344871678,-0.18078152323473065,-0.1280227428330052,0.3550506850042164,0.32022044037516634,0.5778066073485684,0.6937318370062426,-0.36408356383961504,0.4019829405819338,0.3066693532232068,0.5662510008112941,0.3166474869384183,0.5292903798613123,-0.09947986874372522,-0.015318590194121379,0.5765173099232627,-0.32111844757506747,0.7585380483842789,0.836185129626579,-0.18886929992957854,0.7535891896268774,0.6662204598836704,0.29483401574957546,0.40170476341095124,0.20542122234607385,0.053117646080629605,0.4692968741616673,0.3440482172742086,0.001943101362827034,0.5024298983421289,0.45239742812869443,0.5843221968056906,0.08089792422818921,0.5205125213155205,0.7981067932320436,0.644666725165113,0.5810293055212348,0.6265231604784363,0.2054844469117628,0.3565156796053439,-0.1195009334247358,0.5150622173942965,0.7402544469710404,0.028408980503295208,0.6303178305739793,0.6772572569670879,0.6803965668831355,0.7791847583147516,0.5501732383791345,0.5934198524842286,0.2500315674078769,0.003056743324745362,0.37092075983483896,0.3690178791797874,0.5718195094538489,0.5453575624373113,0.5539046290255658,0.8362189952306344,0.3107146034345263,0.6760360069391699,0.6033447514188488,0.13226085537801516,0.6009009574605539,-0.04153838950449463,-0.12832592562260536,0.8215211930832915,0.5778967468932444,0.08525736311679429,0.2677797549668711,0.6835137346928394,0.4346606398242742,0.60206838206929,-0.1749320413526367,0.21852721509748788,0.631186690896806,0.646310753356343,-0.159998377134916,0.04130995442426718,0.778124771136066,1.0,0.815860131347808,0.4354116651266759,0.7129085930160771,0.5091662361339858,0.39867918478894543
Thal_VL_L,0.017036161540325993,-0.16521937919004953,-0.09898581420155915,0.2871588240886686,0.3260983299441724,0.27011912752203865,0.7129734340729733,-0.3796676618266179,0.24623069592998356,0.06258520426583009,0.5815656877652301,0.1627174232887418,0.6732297757702089,-0.1305715355151516,0.08570190656567558,0.5034291313963136,-0.3468138834506079,0.6123683715555838,0.645093662644129,-0.1821181889757889,0.7659653487558707,0.7044463343655398,0.26412987716672875,0.1817409961003091,0.26258266077688935,-0.057221267045843544,0.4708716553188964,0.10901032163243124,-0.20677811286690717,0.5257636425731098,0.29420448142735944,0.6899807064205473,-0.00756066609782497,0.269711690688069,0.7037637112677714,0.4294638019979211,0.6304455918975614,0.6005988071181788,0.04634154818416536,0.25836601526835007,-0.1262850985485096,0.467245247754863,0.6628697184072342,0.2200578729102273,0.5893686355016872,0.7352943912899227,0.4808560853225445,0.8663857845629157,0.7474320141473118,0.5740308039595029,0.509061716837028,-0.001006399001390857,0.5433581454431823,0.48615168497048294,0.6562304400502119,0.6578019981191103,0.5820357288457834,0.6889259847110157,0.217327721338059,0.6968734761208929,0.5420456666465095,-0.012569378993329626,0.7159975219446486,-0.039554978283592716,-0.2641635064494855,0.7790650458677628,0.5435887814088837,0.026452966682791797,0.3186713484972734,0.7111715014521907,0.31127104240569503,0.5481386931491956,-0.2371644893567473,0.05519357511425161,0.4500440085004764,0.7236109380000848,-0.1730381825545686,-0.23431462130502173,0.7086796736527554,0.815860131347808,1.0,0.3813765324300272,0.6655835630766935,0.543873570645186,0.49527642436925307
OFCmed_L,0.19562084407347732,-0.3585338263116423,-0.4035169106889777,-0.0334310755540799,0.15061691296990296,0.4104701908521385,0.34003419363165116,-0.28868390097866636,0.22807213386879355,0.09066135716273578,0.16227782982222694,0.23948948199101458,0.5641224381135098,-0.10546773739750837,-0.190707417838296,-0.08389238601747469,-0.31068979505796995,0.22911849748119414,0.212515900147589,-0.2579913065987373,0.3520787409956296,0.22465839983102667,0.17807426827354952,0.19351955043603136,0.1401148040142115,-0.2720515518492542,-0.13679876899365376,0.2170681374073832,-0.08466007162918213,0.08146853778009733,0.12127425300293192,0.14161452175926104,-0.17910839315260674,0.3121271509521506,0.3573514545472735,0.4873610687748256,0.3790734967255134,0.257839568529121,-0.15636115119575703,0.1328473374912679,-0.11169628839880863,0.3358108003191344,0.37743332058200296,-0.4217214898011495,0.18733882852355255,0.25339182356471834,0.3523496075994696,0.2922290472918453,0.15109543608326811,0.2238847057453467,0.0031581970699799053,0.08986951592379966,0.4087645965409091,0.2902494641801865,0.2258976028225091,0.4466452386586926,0.13855655607740872,0.40527192188706596,0.03029091497560887,0.30471263480618366,0.4814501808655914,0.15268984764963286,0.3925296690448559,-0.3297996087927812,-0.3072985420134474,0.3218667186383178,0.362540863390272,0.04549547407115934,0.03722635640379531,0.11649360478299395,0.4029208801652191,0.18271739096919784,-0.3242444435814734,0.06988547496343753,0.08472411746225927,0.22678622621530567,-0.3014152272108787,0.06712862575806752,0.40924388946057305,0.4354116651266759,0.3813765324300272,1.0,0.278245472282508,0.2564787796576272,0.2016387199038605
Frontal_Inf_Oper_L,0.07278923436789361,0.10082698111460667,0.2074296048426484,0.5384349808296595,0.3302589148571699,0.6240457418796223,0.4338511164140509,0.008408506474648551,0.22118169897606407,0.29932969998478126,0.5002636812008732,0.31923201043314015,0.2366685604272779,0.1549560528750658,0.11976719534221456,0.579343184600387,0.07586416831236868,0.6916351590818036,0.6571871959115818,0.12311768233512471,0.4377217192328498,0.6001515526878318,0.3664099126918373,0.309511486450965,0.2351069607802163,0.3569016880198046,0.38407637155861696,0.11433515830346501,0.06014267587417933,0.5697345063961627,0.5487884791449918,0.6411244606136235,0.36173590045245785,0.7297189026516752,0.8817940593115772,0.6461847587414296,0.2922605692150899,0.6693456649848843,0.43425658405059936,0.490627161318268,0.09626756024148021,0.5668498189187086,0.5423992084282437,0.1907775250841307,0.4866875259199364,0.39773674020288,0.593258574576246,0.7824094854462963,0.453056806784149,0.5766324807242685,0.126385110385252,-0.00917933909979969,0.22428661873941963,0.3363510398464386,0.44363448675458006,0.22849400854576266,0.519565879960745,0.6635290788083502,0.4759854232198809,0.7312532976957731,0.22537415300824817,-0.0494442726565888,0.45117845644602056,0.1565869764204387,0.14167459063229235,0.7463531133842225,0.6405518223509509,0.37027323162062664,0.3311098918233526,0.5942600411188571,0.3807219457073794,0.6156724367068406,0.016551982939953205,0.12542653990001426,0.6441219390959982,0.6763973822145156,0.1634596062988888,0.11190050810528893,0.6615858001261093,0.7129085930160771,0.6655835630766935,0.278245472282508,1.0,0.4731845887212638,0.4082479988527224
Thal_PuA_R,-0.1383831528481991,0.30219608916204665,0.3568383896100514,0.16171520176848547,0.3631019661673192,0.3541354636099025,0.2590463537907426,0.2118983708086185,-0.0813561856555011,0.14338563037220126,0.4363469629840977,0.0018048572255424048,0.18051822906047602,0.2934451959499189,0.2766303190482136,0.5823075200509381,0.2578346376326773,0.533944310909017,0.33171371491307544,0.32989224403638123,0.18523480167164058,0.7969042494858816,0.3812870939424351,0.08757725432396266,0.004011987644653755,0.3537686691187323,0.35844038064816025,-0.026535324426049122,-0.052740600309095234,0.1894336393170882,0.6544493863395373,0.325612532961837,0.45637784510890184,0.3961604630684953,0.5278908012970059,0.4042491914029934,0.26215499245500523,0.7544206230144176,0.43373244058475185,0.3539386352147611,0.16708448570403436,0.5454520145776084,0.26025528247319885,0.27238997289138955,0.6406390635235644,0.5478114035525433,0.3144130526712623,0.49224024420089457,0.20741350247365825,0.2743830565597787,-1.7823531693801263e-05,0.045284098232422916,0.09943079483928802,0.15672319728018372,0.3394631419777739,0.19964783858159857,0.43320119409482893,0.5012984042058144,0.41164717943272744,0.6357825371393434,0.0064581567682889295,-0.23617385116535852,0.10127488193143179,0.3721615994144729,0.2782665463410609,0.5802346813061419,0.27738187135625847,0.44305586943085884,0.6268935574655307,0.38504484850317094,-0.002666876326009026,0.6501972703598171,0.15033992252132233,-0.08662485947639036,0.4400299199264057,0.615816270646156,0.3281967024966128,-0.0018012676712242989,0.35268567355665464,0.5091662361339858,0.543873570645186,0.2564787796576272,0.4731845887212638,1.0,0.14828109350085542
Frontal_Inf_Orb_2_R,0.5556720221389554,-0.4829230962624832,-0.210729562136809,0.5669129345638064,0.18597338007338365,0.06486044862155503,0.43492754447905047,-0.4295905080990958,0.46385651850935955,0.1874472483935119,0.23919278787300036,0.6281503189553967,0.5341406805933729,-0.18334879342706395,0.362238401206895,-0.14476963588813418,-0.3755214990539586,0.44373649351976135,0.38158876015258186,-0.39085008462585574,0.5351032459652743,0.17359316865005595,0.41136536884221114,-0.0962951244650834,0.05255592774160057,-0.2685493996178579,-0.2802214433203397,-0.18059623760013968,0.06440958508654489,0.7420442115630567,0.034495007034691216,0.5672497001706873,-0.25494978605532914,0.07352273457070195,0.25763878560463965,0.3300028973121934,0.5494252298218811,0.20655962804368783,-0.26888942900268226,0.2715266973326051,-0.3284929398675494,0.2422794537300592,0.6676279524887552,-0.06169217883441022,0.282068330548188,0.26194006288180266,0.23664485809283653,0.47529152194159924,0.49329897347990015,0.6037032961511073,0.5153186652793192,0.5509407276955439,0.5815259395259121,0.9240850080732042,0.061580699883670244,0.49443714767996433,0.23886042496392043,0.3602469693802454,-0.0953225558757304,0.3650360477945615,0.3893831959096474,0.2614800390329788,0.6413709289810572,-0.47459127380448346,-0.31498103326284577,0.3517817237931216,0.7209049611570194,0.2195803836635916,0.1329021268452501,0.018367267940222892,0.3763224189762401,0.15544414129092493,-0.4209904247949094,-0.12787727271420474,0.1619898404019588,0.3978340593303547,-0.4255142738688078,0.11322013166508117,0.3785132811656566,0.39867918478894543,0.49527642436925307,0.2016387199038605,0.4082479988527224,0.14828109350085542,1.0
